Date,Type,Sub Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2023-06-23T10:41:55-0700,Trade,Sell to Open,SELL_TO_OPEN,FL    230707C00027500,Equity Option,Sold 1 FL 07/07/23 Call 27.50 @ 0.25,25.00,1,25.00,-1.00,-0.142,100,FL,FL,7/07/23,27.5,CALL,274447068
2023-06-23T10:40:31-0700,Trade,Sell to Open,SELL_TO_OPEN,FL    230707C00027000,Equity Option,Sold 1 FL 07/07/23 Call 27.00 @ 0.40,40.00,1,40.00,-1.00,-0.142,100,FL,FL,7/07/23,27,CALL,274446589
2023-06-23T10:37:55-0700,Trade,Sell to Open,SELL_TO_OPEN,FL    230707P00025500,Equity Option,Sold 1 FL 07/07/23 Put 25.50 @ 0.45,45.00,1,45.00,-1.00,-0.142,100,FL,FL,7/07/23,25.5,PUT,274445853
2023-06-23T10:22:29-0700,Trade,Buy to Open,BUY_TO_OPEN,AMZN  230707C00131000,Equity Option,Bought 2 AMZN 07/07/23 Call 131.00 @ 2.96,-592.00,2,-296.00,-2.00,-0.26,100,AMZN,AMZN,7/07/23,131,CALL,274441226
2023-06-23T10:22:29-0700,Trade,Sell to Open,SELL_TO_OPEN,AMZN  230707C00133000,Equity Option,Sold 1 AMZN 07/07/23 Call 133.00 @ 2.14,214.00,1,214.00,-1.00,-0.142,100,AMZN,AMZN,7/07/23,133,CALL,274441226
2023-06-23T10:22:29-0700,Trade,Sell to Open,SELL_TO_OPEN,AMZN  230707C00129000,Equity Option,Sold 1 AMZN 07/07/23 Call 129.00 @ 3.99,399.00,1,399.00,-1.00,-0.142,100,AMZN,AMZN,7/07/23,129,CALL,274441226
2023-06-23T10:07:50-0700,Trade,Buy to Close,BUY_TO_CLOSE,TSLA  230630P00240000,Equity Option,Bought 1 TSLA 06/30/23 Put 240.00 @ 1.16,-116.00,1,-116.00,0.00,-0.13,100,TSLA,TSLA,6/30/23,240,PUT,274435442
2023-06-23T10:07:50-0700,Trade,Sell to Close,SELL_TO_CLOSE,TSLA  230630P00225000,Equity Option,Sold 1 TSLA 06/30/23 Put 225.00 @ 0.28,28.00,1,28.00,0.00,-0.142,100,TSLA,TSLA,6/30/23,225,PUT,274435442
2023-06-23T09:45:50-0700,Trade,Buy to Open,BUY_TO_OPEN,WBA   230630P00029000,Equity Option,Bought 1 WBA 06/30/23 Put 29.00 @ 0.16,-16.00,1,-16.00,-1.00,-0.13,100,WBA,WBA,6/30/23,29,PUT,274429950
2023-06-23T09:45:50-0700,Trade,Buy to Open,BUY_TO_OPEN,WBA   230630C00034500,Equity Option,Bought 1 WBA 06/30/23 Call 34.50 @ 0.14,-14.00,1,-14.00,-1.00,-0.13,100,WBA,WBA,6/30/23,34.5,CALL,274429950
2023-06-23T09:45:50-0700,Trade,Sell to Open,SELL_TO_OPEN,WBA   230630P00029500,Equity Option,Sold 1 WBA 06/30/23 Put 29.50 @ 0.22,22.00,1,22.00,-1.00,-0.142,100,WBA,WBA,6/30/23,29.5,PUT,274429950
2023-06-23T09:45:50-0700,Trade,Sell to Open,SELL_TO_OPEN,WBA   230630C00034000,Equity Option,Sold 1 WBA 06/30/23 Call 34.00 @ 0.20,20.00,1,20.00,-1.00,-0.142,100,WBA,WBA,6/30/23,34,CALL,274429950
2023-06-23T09:45:36-0700,Trade,Sell to Close,SELL_TO_CLOSE,SPY   230728C00475000,Equity Option,Sold 1 SPY 07/28/23 Call 475.00 @ 0.04,4.00,1,4.00,0.00,-0.142,100,SPY,SPY,7/28/23,475,CALL,274429881
2023-06-23T09:45:36-0700,Trade,Buy to Close,BUY_TO_CLOSE,SPY   230728C00470000,Equity Option,Bought 1 SPY 07/28/23 Call 470.00 @ 0.07,-7.00,1,-7.00,0.00,-0.13,100,SPY,SPY,7/28/23,470,CALL,274429881
2023-06-23T08:45:03-0700,Trade,Buy to Open,BUY_TO_OPEN,TSLA  230630P00225000,Equity Option,Bought 1 TSLA 06/30/23 Put 225.00 @ 0.38,-38.00,1,-38.00,-1.00,-0.13,100,TSLA,TSLA,6/30/23,225,PUT,274407149
2023-06-23T08:45:03-0700,Trade,Buy to Open,BUY_TO_OPEN,TSLA  230630C00292500,Equity Option,Bought 1 TSLA 06/30/23 Call 292.50 @ 0.84,-84.00,1,-84.00,-1.00,-0.13,100,TSLA,TSLA,6/30/23,292.5,CALL,274407149
2023-06-23T08:45:03-0700,Trade,Sell to Open,SELL_TO_OPEN,TSLA  230630P00240000,Equity Option,Sold 1 TSLA 06/30/23 Put 240.00 @ 1.61,161.00,1,161.00,-1.00,-0.142,100,TSLA,TSLA,6/30/23,240,PUT,274407149
2023-06-23T08:45:03-0700,Trade,Sell to Open,SELL_TO_OPEN,TSLA  230630C00277500,Equity Option,Sold 1 TSLA 06/30/23 Call 277.50 @ 2.27,227.00,1,227.00,-1.00,-0.142,100,TSLA,TSLA,6/30/23,277.5,CALL,274407149
2023-06-23T08:30:09-0700,Trade,Sell to Close,SELL_TO_CLOSE,TSLA  230721C00300000,Equity Option,Sold 1 TSLA 07/21/23 Call 300.00 @ 6.07,607.00,1,607.00,0.00,-0.142,100,TSLA,TSLA,7/21/23,300,CALL,274397404
2023-06-23T08:30:09-0700,Trade,Buy to Close,BUY_TO_CLOSE,TSLA  230721C00295000,Equity Option,Bought 1 TSLA 07/21/23 Call 295.00 @ 6.89,-689.00,1,-689.00,0.00,-0.13,100,TSLA,TSLA,7/21/23,295,CALL,274397404
2023-06-23T08:22:35-0700,Trade,Buy to Close,BUY_TO_CLOSE,META  230728P00260000,Equity Option,Bought 1 META 07/28/23 Put 260.00 @ 6.58,-658.00,1,-658.00,0.00,-0.13,100,META,META,7/28/23,260,PUT,274396500
2023-06-23T08:22:35-0700,Trade,Sell to Close,SELL_TO_CLOSE,META  230728P00250000,Equity Option,Sold 1 META 07/28/23 Put 250.00 @ 4.32,432.00,1,432.00,0.00,-0.142,100,META,META,7/28/23,250,PUT,274396500
2023-06-23T08:22:09-0700,Trade,Buy to Close,BUY_TO_CLOSE,CPB   230630P00045000,Equity Option,Bought 1 CPB 06/30/23 Put 45.00 @ 0.15,-15.00,1,-15.00,0.00,-0.13,100,CPB,CPB,6/30/23,45,PUT,274395640
2023-06-23T08:20:14-0700,Trade,Buy to Close,BUY_TO_CLOSE,FL    230707C00027000,Equity Option,Bought 1 FL 07/07/23 Call 27.00 @ 0.44,-44.00,1,-44.00,0.00,-0.13,100,FL,FL,7/07/23,27,CALL,274396058
2023-06-23T08:20:14-0700,Trade,Buy to Close,BUY_TO_CLOSE,FL    230707C00027000,Equity Option,Bought 1 FL 07/07/23 Call 27.00 @ 0.44,-44.00,1,-44.00,0.00,-0.13,100,FL,FL,7/07/23,27,CALL,274396058
2023-06-22T11:09:06-0700,Trade,Buy to Open,BUY_TO_OPEN,CPB   230707C00046000,Equity Option,Bought 2 CPB 07/07/23 Call 46.00 @ 0.50,-100.00,2,-50.00,-2.00,-0.26,100,CPB,CPB,7/07/23,46,CALL,274250101
2023-06-22T11:09:06-0700,Trade,Sell to Open,SELL_TO_OPEN,CPB   230707C00047000,Equity Option,Sold 1 CPB 07/07/23 Call 47.00 @ 0.15,15.00,1,15.00,-1.00,-0.142,100,CPB,CPB,7/07/23,47,CALL,274250101
2023-06-22T11:09:06-0700,Trade,Sell to Open,SELL_TO_OPEN,CPB   230707C00044000,Equity Option,Sold 1 CPB 07/07/23 Call 44.00 @ 2.07,207.00,1,207.00,-1.00,-0.142,100,CPB,CPB,7/07/23,44,CALL,274250101
2023-06-22T10:23:07-0700,Trade,Sell to Close,SELL_TO_CLOSE,JNJ   230707C00165000,Equity Option,Sold 1 JNJ 07/07/23 Call 165.00 @ 1.65,165.00,1,165.00,0.00,-0.142,100,JNJ,JNJ,7/07/23,165,CALL,274237046
2023-06-22T10:23:07-0700,Trade,Buy to Close,BUY_TO_CLOSE,JNJ   230707C00167500,Equity Option,Bought 1 JNJ 07/07/23 Call 167.50 @ 0.55,-55.00,1,-55.00,0.00,-0.13,100,JNJ,JNJ,7/07/23,167.5,CALL,274237046
2023-06-22T08:40:49-0700,Trade,Buy to Open,BUY_TO_OPEN,AAPL  230818C00205000,Equity Option,Bought 1 AAPL 08/18/23 Call 205.00 @ 0.91,-91.00,1,-91.00,-1.00,-0.13,100,AAPL,AAPL,8/18/23,205,CALL,274201264
2023-06-22T08:40:49-0700,Trade,Sell to Open,SELL_TO_OPEN,AAPL  230818C00200000,Equity Option,Sold 1 AAPL 08/18/23 Call 200.00 @ 1.70,170.00,1,170.00,-1.00,-0.142,100,AAPL,AAPL,8/18/23,200,CALL,274201264
2023-06-22T08:40:49-0700,Trade,Sell to Open,SELL_TO_OPEN,AAPL  230818P00170000,Equity Option,Sold 1 AAPL 08/18/23 Put 170.00 @ 1.56,156.00,1,156.00,-1.00,-0.142,100,AAPL,AAPL,8/18/23,170,PUT,274201264
2023-06-22T08:40:49-0700,Trade,Buy to Open,BUY_TO_OPEN,AAPL  230818P00165000,Equity Option,Bought 1 AAPL 08/18/23 Put 165.00 @ 1.07,-107.00,1,-107.00,-1.00,-0.13,100,AAPL,AAPL,8/18/23,165,PUT,274201264
2023-06-22T08:26:07-0700,Trade,Sell to Close,SELL_TO_CLOSE,FDX   230630P00225000,Equity Option,Sold 1 FDX 06/30/23 Put 225.00 @ 0.70,70.00,1,70.00,0.00,-0.142,100,FDX,FDX,6/30/23,225,PUT,274198666
2023-06-22T08:26:07-0700,Trade,Buy to Close,BUY_TO_CLOSE,FDX   230630P00230000,Equity Option,Bought 1 FDX 06/30/23 Put 230.00 @ 1.69,-169.00,1,-169.00,0.00,-0.13,100,FDX,FDX,6/30/23,230,PUT,274198666
2023-06-21T12:34:38-0700,Trade,Buy to Open,BUY_TO_OPEN,JNJ   230707C00165000,Equity Option,Bought 2 JNJ 07/07/23 Call 165.00 @ 1.04,-208.00,2,-104.00,-2.00,-0.26,100,JNJ,JNJ,7/07/23,165,CALL,274085389
2023-06-21T12:34:38-0700,Trade,Sell to Open,SELL_TO_OPEN,JNJ   230707C00167500,Equity Option,Sold 1 JNJ 07/07/23 Call 167.50 @ 0.33,33.00,1,33.00,-1.00,-0.142,100,JNJ,JNJ,7/07/23,167.5,CALL,274085389
2023-06-21T12:34:38-0700,Trade,Sell to Open,SELL_TO_OPEN,JNJ   230707C00160000,Equity Option,Sold 1 JNJ 07/07/23 Call 160.00 @ 4.50,450.00,1,450.00,-1.00,-0.142,100,JNJ,JNJ,7/07/23,160,CALL,274085389
2023-06-21T11:20:07-0700,Trade,Sell to Close,SELL_TO_CLOSE,KR    230630C00048000,Equity Option,Sold 1 KR 06/30/23 Call 48.00 @ 0.04,4.00,1,4.00,0.00,-0.142,100,KR,KR,6/30/23,48,CALL,274058090
2023-06-21T11:20:07-0700,Trade,Sell to Close,SELL_TO_CLOSE,KR    230630C00046500,Equity Option,Sold 1 KR 06/30/23 Call 46.50 @ 0.26,26.00,1,26.00,0.00,-0.142,100,KR,KR,6/30/23,46.5,CALL,274058090
2023-06-21T11:20:07-0700,Trade,Buy to Close,BUY_TO_CLOSE,KR    230630C00046000,Equity Option,Bought 2 KR 06/30/23 Call 46.00 @ 0.44,-88.00,2,-44.00,0.00,-0.26,100,KR,KR,6/30/23,46,CALL,274058090
2023-06-21T10:28:36-0700,Trade,Sell to Open,SELL_TO_OPEN,TSLA  230721C00295000,Equity Option,Sold 1 TSLA 07/21/23 Call 295.00 @ 8.85,885.00,1,885.00,-1.00,-0.142,100,TSLA,TSLA,7/21/23,295,CALL,274042163
2023-06-21T10:28:36-0700,Trade,Buy to Open,BUY_TO_OPEN,TSLA  230721C00300000,Equity Option,Bought 1 TSLA 07/21/23 Call 300.00 @ 7.90,-790.00,1,-790.00,-1.00,-0.13,100,TSLA,TSLA,7/21/23,300,CALL,274042163
2023-06-21T08:04:01-0700,Trade,Sell to Close,SELL_TO_CLOSE,FDX   230630C00242500,Equity Option,Sold 1 FDX 06/30/23 Call 242.50 @ 0.40,40.00,1,40.00,0.00,-0.142,100,FDX,FDX,6/30/23,242.5,CALL,273986762
2023-06-21T08:04:01-0700,Trade,Buy to Close,BUY_TO_CLOSE,FDX   230630C00240000,Equity Option,Bought 1 FDX 06/30/23 Call 240.00 @ 0.60,-60.00,1,-60.00,0.00,-0.13,100,FDX,FDX,6/30/23,240,CALL,273986762
2023-06-20T09:15:58-0700,Trade,Sell to Open,SELL_TO_OPEN,FL    230707C00027000,Equity Option,Sold 2 FL 07/07/23 Call 27.00 @ 0.60,120.00,2,60.00,-2.00,-0.275,100,FL,FL,7/07/23,27,CALL,273813855
2023-06-20T08:59:06-0700,Trade,Sell to Close,SELL_TO_CLOSE,NKE   230630C00118000,Equity Option,Sold 1 NKE 06/30/23 Call 118.00 @ 1.73,173.00,1,173.00,0.00,-0.142,100,NKE,NKE,6/30/23,118,CALL,273808121
2023-06-20T08:59:06-0700,Trade,Buy to Close,BUY_TO_CLOSE,NKE   230630C00117000,Equity Option,Bought 1 NKE 06/30/23 Call 117.00 @ 1.98,-198.00,1,-198.00,0.00,-0.13,100,NKE,NKE,6/30/23,117,CALL,273808121
2023-06-20T07:13:26-0700,Trade,Sell to Open,SELL_TO_OPEN,BJ    230721C00065000,Equity Option,Sold 1 BJ 07/21/23 Call 65.00 @ 0.35,35.00,1,35.00,-1.00,-0.142,100,BJ,BJ,7/21/23,65,CALL,273753988
2023-06-17T10:56:34-0700,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.20,0,,--,0.00,,,,,,,
2023-06-16T14:00:00-0700,Money Movement,Debit Interest,,,,FROM 05/16 THRU 06/15 @11    %,-21.81,0,,--,0.00,,,,,,,
2023-06-16T13:00:00-0700,Receive Deliver,Expiration,,SJT   230616P00007500,Equity Option,Removal of 1.0 SJT 06/16/23 Put 7.50 due to expiration.,0.00,1,0.00,--,0.00,100,SJT,SJT,6/16/23,7.5,PUT,
2023-06-16T11:05:19-0700,Trade,Buy to Close,BUY_TO_CLOSE,FL    230630P00026500,Equity Option,Bought 1 FL 06/30/23 Put 26.50 @ 0.43,-43.00,1,-43.00,0.00,-0.13,100,FL,FL,6/30/23,26.5,PUT,273618154
2023-06-16T11:05:19-0700,Trade,Buy to Close,BUY_TO_CLOSE,FL    230630P00026500,Equity Option,Bought 1 FL 06/30/23 Put 26.50 @ 0.43,-43.00,1,-43.00,0.00,-0.13,100,FL,FL,6/30/23,26.5,PUT,273618154
2023-06-16T07:26:52-0700,Trade,Sell to Open,SELL_TO_OPEN,VXX   230630P00028000,Equity Option,Sold 1 VXX 06/30/23 Put 28.00 @ 1.29,129.00,1,129.00,-1.00,-0.142,100,VXX,VXX,6/30/23,28,PUT,273524065
2023-06-16T07:26:52-0700,Trade,Buy to Open,BUY_TO_OPEN,VXX   230630P00026000,Equity Option,Bought 1 VXX 06/30/23 Put 26.00 @ 0.32,-32.00,1,-32.00,-1.00,-0.13,100,VXX,VXX,6/30/23,26,PUT,273524065
2023-06-16T07:20:02-0700,Trade,Sell to Open,SELL_TO_OPEN,META  230728P00260000,Equity Option,Sold 1 META 07/28/23 Put 260.00 @ 7.28,728.00,1,728.00,-1.00,-0.142,100,META,META,7/28/23,260,PUT,273519096
2023-06-16T07:20:02-0700,Trade,Buy to Open,BUY_TO_OPEN,META  230728P00250000,Equity Option,Bought 1 META 07/28/23 Put 250.00 @ 4.92,-492.00,1,-492.00,-1.00,-0.13,100,META,META,7/28/23,250,PUT,273519096
2023-06-16T07:14:11-0700,Trade,Sell to Open,SELL_TO_OPEN,FDX   230630P00230000,Equity Option,Sold 1 FDX 06/30/23 Put 230.00 @ 5.01,501.00,1,501.00,-1.00,-0.142,100,FDX,FDX,6/30/23,230,PUT,273515079
2023-06-16T07:14:11-0700,Trade,Buy to Open,BUY_TO_OPEN,FDX   230630P00225000,Equity Option,Bought 1 FDX 06/30/23 Put 225.00 @ 3.48,-348.00,1,-348.00,-1.00,-0.13,100,FDX,FDX,6/30/23,225,PUT,273515079
2023-06-16T07:05:40-0700,Trade,Sell to Open,SELL_TO_OPEN,KR    230630C00046000,Equity Option,Sold 1 KR 06/30/23 Call 46.00 @ 0.66,66.00,1,66.00,-1.00,-0.142,100,KR,KR,6/30/23,46,CALL,273508142
2023-06-16T07:05:40-0700,Trade,Buy to Open,BUY_TO_OPEN,KR    230630C00048000,Equity Option,Bought 1 KR 06/30/23 Call 48.00 @ 0.15,-15.00,1,-15.00,-1.00,-0.13,100,KR,KR,6/30/23,48,CALL,273508142
2023-06-16T07:04:28-0700,Trade,Buy to Open,BUY_TO_OPEN,KR    230630C00046500,Equity Option,Bought 1 KR 06/30/23 Call 46.50 @ 0.51,-51.00,1,-51.00,-1.00,-0.13,100,KR,KR,6/30/23,46.5,CALL,273507120
2023-06-16T07:04:28-0700,Trade,Sell to Open,SELL_TO_OPEN,KR    230630C00046000,Equity Option,Sold 1 KR 06/30/23 Call 46.00 @ 0.69,69.00,1,69.00,-1.00,-0.142,100,KR,KR,6/30/23,46,CALL,273507120
2023-06-16T06:31:00-0700,Trade,Sell to Open,SELL_TO_OPEN,NKE   230630C00117000,Equity Option,Sold 1 NKE 06/30/23 Call 117.00 @ 3.37,337.00,1,337.00,-1.00,-0.142,100,NKE,NKE,6/30/23,117,CALL,273450381
2023-06-16T06:31:00-0700,Trade,Buy to Open,BUY_TO_OPEN,NKE   230630C00118000,Equity Option,Bought 1 NKE 06/30/23 Call 118.00 @ 3.01,-301.00,1,-301.00,-1.00,-0.13,100,NKE,NKE,6/30/23,118,CALL,273450381
2023-06-16T06:30:10-0700,Trade,Buy to Open,BUY_TO_OPEN,FDX   230630C00242500,Equity Option,Bought 1 FDX 06/30/23 Call 242.50 @ 6.38,-638.00,1,-638.00,-1.00,-0.13,100,FDX,FDX,6/30/23,242.5,CALL,273450389
2023-06-16T06:30:10-0700,Trade,Sell to Open,SELL_TO_OPEN,FDX   230630C00240000,Equity Option,Sold 1 FDX 06/30/23 Call 240.00 @ 7.41,741.00,1,741.00,-1.00,-0.142,100,FDX,FDX,6/30/23,240,CALL,273450389
2023-06-15T12:57:58-0700,Trade,Sell to Close,SELL_TO_CLOSE,AZO,Equity,Sold 2 AZO @ 2495.88,"4,991.76",2,"2,495.88",0.00,-0.042,,,,,,,273442242
2023-06-14T14:00:00-0700,Receive Deliver,Dividend,BUY_TO_OPEN,SJT,Equity,Received 0.00121 Long SJT via Dividend,0.00,0.00121,0.00,--,0.00,,,,,,,
2023-06-14T14:00:00-0700,Money Movement,Dividend,,SJT,Equity,SAN JUAN BASIN ROYALTY TR-UBI,0.01,0,,--,0.00,,,,,,,
2023-06-14T14:00:00-0700,Money Movement,Withdrawal,,SJT,Equity,Cash dividend reinvested info SJT,-0.01,0,,--,0.00,,,,,,,
2023-06-14T12:25:55-0700,Trade,Sell to Close,SELL_TO_CLOSE,HRB   230721P00020000,Equity Option,Sold 1 HRB 07/21/23 Put 20.00 @ 0.49,49.00,1,49.00,0.00,-0.142,100,HRB,HRB,7/21/23,20,PUT,273181471
2023-06-14T12:25:55-0700,Trade,Buy to Close,BUY_TO_CLOSE,HRB   230721P00026000,Equity Option,Bought 1 HRB 07/21/23 Put 26.00 @ 0.62,-62.00,1,-62.00,0.00,-0.13,100,HRB,HRB,7/21/23,26,PUT,273181471
2023-06-14T09:40:24-0700,Trade,Sell to Close,SELL_TO_CLOSE,SPY   230728P00417000,Equity Option,Sold 1 SPY 07/28/23 Put 417.00 @ 2.21,221.00,1,221.00,0.00,-0.142,100,SPY,SPY,7/28/23,417,PUT,273101496
2023-06-14T09:40:24-0700,Trade,Buy to Close,BUY_TO_CLOSE,SPY   230728P00422000,Equity Option,Bought 1 SPY 07/28/23 Put 422.00 @ 2.84,-284.00,1,-284.00,0.00,-0.13,100,SPY,SPY,7/28/23,422,PUT,273101496
2023-06-14T09:39:31-0700,Trade,Sell to Close,SELL_TO_CLOSE,QQQ   230728P00345000,Equity Option,Sold 1 QQQ 07/28/23 Put 345.00 @ 3.19,319.00,1,319.00,0.00,-0.142,100,QQQ,QQQ,7/28/23,345,PUT,273101253
2023-06-14T09:39:31-0700,Trade,Buy to Close,BUY_TO_CLOSE,QQQ   230728P00346000,Equity Option,Bought 1 QQQ 07/28/23 Put 346.00 @ 3.34,-334.00,1,-334.00,0.00,-0.13,100,QQQ,QQQ,7/28/23,346,PUT,273101253
2023-06-14T08:20:55-0700,Trade,Sell to Open,SELL_TO_OPEN,CPB   230630P00045000,Equity Option,Sold 1 CPB 06/30/23 Put 45.00 @ 0.28,28.00,1,28.00,-1.00,-0.142,100,CPB,CPB,6/30/23,45,PUT,273072961
2023-06-14T08:17:53-0700,Trade,Sell to Open,SELL_TO_OPEN,SJT   230721P00007500,Equity Option,Sold 2 SJT 07/21/23 Put 7.50 @ 0.25,50.00,2,25.00,-2.00,-0.275,100,SJT,SJT,7/21/23,7.5,PUT,273071550
2023-06-14T07:55:12-0700,Trade,Sell to Close,SELL_TO_CLOSE,ADBE  230616P00410000,Equity Option,Sold 1 ADBE 06/16/23 Put 410.00 @ 0.53,53.00,1,53.00,0.00,-0.142,100,ADBE,ADBE,6/16/23,410,PUT,273062018
2023-06-14T07:55:12-0700,Trade,Buy to Close,BUY_TO_CLOSE,ADBE  230616P00415000,Equity Option,Bought 1 ADBE 06/16/23 Put 415.00 @ 0.68,-68.00,1,-68.00,0.00,-0.13,100,ADBE,ADBE,6/16/23,415,PUT,273062018
2023-06-14T07:55:12-0700,Trade,Sell to Close,SELL_TO_CLOSE,ADBE  230616C00550000,Equity Option,Sold 1 ADBE 06/16/23 Call 550.00 @ 2.65,265.00,1,265.00,0.00,-0.142,100,ADBE,ADBE,6/16/23,550,CALL,273062018
2023-06-14T07:55:12-0700,Trade,Buy to Close,BUY_TO_CLOSE,ADBE  230616C00540000,Equity Option,Bought 1 ADBE 06/16/23 Call 540.00 @ 3.45,-345.00,1,-345.00,0.00,-0.13,100,ADBE,ADBE,6/16/23,540,CALL,273062018
2023-06-13T07:27:43-0700,Trade,Sell to Open,SELL_TO_OPEN,ADBE  230616C00540000,Equity Option,Sold 1 ADBE 06/16/23 Call 540.00 @ 4.14,414.00,1,414.00,-1.00,-0.142,100,ADBE,ADBE,6/16/23,540,CALL,272848634
2023-06-13T07:27:43-0700,Trade,Sell to Open,SELL_TO_OPEN,ADBE  230616P00415000,Equity Option,Sold 1 ADBE 06/16/23 Put 415.00 @ 1.81,181.00,1,181.00,-1.00,-0.142,100,ADBE,ADBE,6/16/23,415,PUT,272848634
2023-06-13T07:27:43-0700,Trade,Buy to Open,BUY_TO_OPEN,ADBE  230616C00550000,Equity Option,Bought 1 ADBE 06/16/23 Call 550.00 @ 3.31,-331.00,1,-331.00,-1.00,-0.13,100,ADBE,ADBE,6/16/23,550,CALL,272848634
2023-06-13T07:27:43-0700,Trade,Buy to Open,BUY_TO_OPEN,ADBE  230616P00410000,Equity Option,Bought 1 ADBE 06/16/23 Put 410.00 @ 1.41,-141.00,1,-141.00,-1.00,-0.13,100,ADBE,ADBE,6/16/23,410,PUT,272848634
2023-06-13T06:30:03-0700,Trade,Sell to Open,SELL_TO_OPEN,ORC   230721P00010000,Equity Option,Sold 1 ORC 07/21/23 Put 10.00 @ 0.30,30.00,1,30.00,-1.00,-0.142,100,ORC,ORC,7/21/23,10,PUT,272772060
2023-06-12T12:53:11-0700,Trade,Sell to Open,SELL_TO_OPEN,SPY   230728C00470000,Equity Option,Sold 1 SPY 07/28/23 Call 470.00 @ 0.13,13.00,1,13.00,-1.00,-0.142,100,SPY,SPY,7/28/23,470,CALL,272754979
2023-06-12T12:53:11-0700,Trade,Sell to Open,SELL_TO_OPEN,SPY   230728P00422000,Equity Option,Sold 1 SPY 07/28/23 Put 422.00 @ 3.86,386.00,1,386.00,-1.00,-0.142,100,SPY,SPY,7/28/23,422,PUT,272754979
2023-06-12T12:53:11-0700,Trade,Buy to Open,BUY_TO_OPEN,SPY   230728C00475000,Equity Option,Bought 1 SPY 07/28/23 Call 475.00 @ 0.07,-7.00,1,-7.00,-1.00,-0.13,100,SPY,SPY,7/28/23,475,CALL,272754979
2023-06-12T12:53:11-0700,Trade,Buy to Open,BUY_TO_OPEN,SPY   230728P00417000,Equity Option,Bought 1 SPY 07/28/23 Put 417.00 @ 3.04,-304.00,1,-304.00,-1.00,-0.13,100,SPY,SPY,7/28/23,417,PUT,272754979
2023-06-12T10:31:54-0700,Trade,Sell to Open,SELL_TO_OPEN,QQQ   230728C00366000,Equity Option,Sold 1 QQQ 07/28/23 Call 366.00 @ 6.16,616.00,1,616.00,-1.00,-0.142,100,QQQ,QQQ,7/28/23,366,CALL,272698166
2023-06-12T10:31:54-0700,Trade,Sell to Open,SELL_TO_OPEN,QQQ   230728P00346000,Equity Option,Sold 1 QQQ 07/28/23 Put 346.00 @ 4.77,477.00,1,477.00,-1.00,-0.142,100,QQQ,QQQ,7/28/23,346,PUT,272698166
2023-06-12T10:31:54-0700,Trade,Buy to Open,BUY_TO_OPEN,QQQ   230728C00372000,Equity Option,Bought 1 QQQ 07/28/23 Call 372.00 @ 4.01,-401.00,1,-401.00,-1.00,-0.13,100,QQQ,QQQ,7/28/23,372,CALL,272698166
2023-06-12T10:31:54-0700,Trade,Buy to Open,BUY_TO_OPEN,QQQ   230728P00345000,Equity Option,Bought 1 QQQ 07/28/23 Put 345.00 @ 4.54,-454.00,1,-454.00,-1.00,-0.13,100,QQQ,QQQ,7/28/23,345,PUT,272698166
2023-06-12T10:12:20-0700,Trade,Buy to Close,BUY_TO_CLOSE,SOXL  230630C00018000,Equity Option,Bought 1 SOXL 06/30/23 Call 18.00 @ 6.17,-617.00,1,-617.00,0.00,-0.13,100,SOXL,SOXL,6/30/23,18,CALL,272695093
2023-06-12T10:12:20-0700,Trade,Sell to Close,SELL_TO_CLOSE,SOXL  230616C00023000,Equity Option,Sold 1 SOXL 06/16/23 Call 23.00 @ 1.60,160.00,1,160.00,0.00,-0.142,100,SOXL,SOXL,6/16/23,23,CALL,272695093
2023-06-12T09:58:03-0700,Trade,Buy to Close,BUY_TO_CLOSE,FL    230616P00027500,Equity Option,Bought 2 FL 06/16/23 Put 27.50 @ 1.02,-204.00,2,-102.00,0.00,-0.26,100,FL,FL,6/16/23,27.5,PUT,272691011
2023-06-12T09:58:03-0700,Trade,Sell to Open,SELL_TO_OPEN,FL    230630P00026500,Equity Option,Sold 2 FL 06/30/23 Put 26.50 @ 0.83,166.00,2,83.00,-2.00,-0.275,100,FL,FL,6/30/23,26.5,PUT,272691011
2023-06-12T09:56:56-0700,Trade,Sell to Open,SELL_TO_OPEN,SOXL  230630C00018000,Equity Option,Sold 1 SOXL 06/30/23 Call 18.00 @ 6.17,617.00,1,617.00,-1.00,-0.142,100,SOXL,SOXL,6/30/23,18,CALL,272690754
2023-06-12T09:56:56-0700,Trade,Buy to Close,BUY_TO_CLOSE,SOXL  230616C00018000,Equity Option,Bought 1 SOXL 06/16/23 Call 18.00 @ 6.05,-605.00,1,-605.00,0.00,-0.13,100,SOXL,SOXL,6/16/23,18,CALL,272690754
2023-06-10T07:06:16-0700,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.10,0,,--,0.00,,,,,,,
2023-06-09T11:36:30-0700,Trade,Buy to Close,BUY_TO_CLOSE,BJ    230616C00065000,Equity Option,Bought 1 BJ 06/16/23 Call 65.00 @ 0.15,-15.00,1,-15.00,0.00,-0.13,100,BJ,BJ,6/16/23,65,CALL,272529134
2023-06-08T08:16:01-0700,Trade,Sell to Close,SELL_TO_CLOSE,SJT,Equity,Sold 100 SJT @ 8.45,845.00,100,8.45,0.00,-0.105,,,,,,,272216653
